city,locality,area_sqft,bhk,bath,floor,age_years,price_lakhs
bangalore,Richards Town,2600,4,4,1,28,450.0
bangalore,Langford Town,2400,3,3,2,20,420.0
bangalore,Richmond Town,2800,4,4,3,25,580.0
bangalore,Basaveshwara Nagar,1600,3,3,2,15,195.0
bangalore,Mahalakshmi Layout,1500,3,2,4,18,180.0
bangalore,Nagarbhavi,1200,2,2,3,10,88.0
bangalore,Vijayanagar,1400,3,2,2,22,145.0
bangalore,Chandra Layout,1350,3,2,3,14,130.0
bangalore,Yeshwanthpur,1550,3,3,18,5,122.0
bangalore,Peenya,900,2,1,2,20,45.0
bangalore,Dasarahalli,1000,2,2,4,12,52.0
bangalore,Jalahalli,1400,3,2,6,15,95.0
bangalore,Mathikere,1200,2,2,3,18,105.0
bangalore,New BEL Road,1700,3,3,4,10,210.0
bangalore,Dollars Colony,3800,5,6,2,8,950.0
bangalore,RMV Extension,3200,4,4,3,12,750.0
bangalore,Ganga Nagar,1400,3,2,2,25,145.0
bangalore,AECS Layout,1380,3,2,5,9,98.0
bangalore,Kundalahalli,1250,2,2,4,7,88.0
bangalore,Munnekollal,1100,2,2,5,10,72.0
bangalore,Panathur,1350,3,2,12,3,89.5
bangalore,Chasir,1400,3,3,14,2,94.0
bangalore,Haralur Road,1550,3,3,16,4,112.0
bangalore,Kasavanahalli,1450,3,2,10,5,105.0
bangalore,Doddakannelli,1200,2,2,8,6,84.0
bangalore,Carmelaram,1600,3,3,4,4,118.0
bangalore,Gunjur,1150,2,2,5,3,68.0
bangalore,Kaikondrahalli,1500,3,3,7,7,122.0
bangalore,Anekal,1200,3,2,2,5,45.0
bangalore,Chandapura,1050,2,2,4,4,42.0
bangalore,Bommasandra,1100,2,2,3,8,48.0
bangalore,Bommanahalli,1250,3,2,5,12,72.0
bangalore,Hongasandra,1000,2,2,3,15,58.0
bangalore,Singasandra,1300,3,2,8,6,76.0
bangalore,Kudlu Gate,1400,3,3,10,5,95.0
bangalore,Parappana Agrahara,1150,2,2,4,9,64.0
bangalore,Begur Road,1280,3,2,12,4,74.5
bangalore,Akshayanagar,1450,3,3,14,3,92.0
bangalore,Hulimavu,1350,3,2,6,10,88.0
bangalore,Gottigere,1200,2,2,5,8,72.0
bangalore,Arekere,1500,3,3,4,12,115.0
bangalore,Bilekahalli,1400,3,2,3,14,108.0
bangalore,JP Nagar Phase 1,1800,3,3,2,18,210.0
bangalore,JP Nagar Phase 7,1550,3,3,8,6,145.0
bangalore,JP Nagar Phase 8,1300,2,2,10,4,98.0
bangalore,Kumaraswamy Layout,1200,2,2,3,20,85.0
bangalore,Padmanabhanagar,1600,3,3,2,15,165.0
bangalore,Uttarahalli,1150,2,2,4,10,68.0
bangalore,Giri Nagar,1400,3,2,1,22,125.0
bangalore,Hanumanth Nagar,1300,2,2,2,28,155.0
bangalore,Vasanth Nagar,2200,4,4,5,15,480.0
bangalore,Shanti Nagar,2000,3,3,3,20,320.0
bangalore,Wilson Garden,1500,3,2,2,25,190.0
bangalore,Adugodi,1100,2,2,4,18,95.0
bangalore,Ejipura,1000,2,1,3,20,85.0
bangalore,Vimanapura,1600,3,3,4,22,175.0
bangalore,Murugeshpalya,1300,3,2,5,14,115.0
bangalore,Jeevan Bima Nagar,1450,3,2,2,25,160.0
bangalore,New Thippasandra,1200,2,2,3,15,135.0
bangalore,GM Palya,1150,2,2,4,12,88.0
bangalore,Vignan Nagar,1350,3,2,5,10,102.0
bangalore,Malleshpalya,1250,2,2,3,14,94.0
bangalore,Doddanekundi,1480,3,3,12,5,118.0
bangalore,Mahadevapura,1300,2,2,9,7,92.0
bangalore,KRS Garden,1400,3,2,6,4,98.0
bangalore,Garudachar Palya,1100,2,2,5,8,75.0
bangalore,Hoodi Circle,1350,3,3,14,3,105.0
bangalore,Seetharampalya,1280,2,2,10,4,92.0
bangalore,Channasandra,1150,2,2,8,2,65.0
bangalore,Hope Farm,1550,3,3,12,4,120.0
bangalore,Immedahalli,1100,2,2,4,6,62.0
bangalore,Hagadur,1300,3,2,6,5,84.0
bangalore,Whitefield Hope Farm,1650,3,3,15,2,135.0
bangalore,Palm Meadows,3800,5,5,1,10,650.0
bangalore,Prestige Shantiniketan,1950,3,3,18,8,185.0
bangalore,Brigade Metropolis,1600,3,3,12,12,145.0
bangalore,Nallurhalli,1420,3,2,8,4,110.0
bangalore,Borewell Road,1700,3,3,4,10,160.0
bangalore,ECC Road,2100,4,4,5,6,225.0
bangalore,Krishnarajapuram,1100,2,2,4,15,62.0
bangalore,TC Palya,1200,3,2,2,10,75.0
bangalore,Babusapalya,1300,3,2,5,5,82.0
bangalore,Chelekere,1250,2,2,4,7,88.0
bangalore,Hennur Gardens,1750,3,3,6,4,135.0
bangalore,Gubbi Cross,1400,3,2,10,3,92.0
bangalore,Kothanur,1500,3,3,4,8,112.0
bangalore,Byrathi,1600,3,3,5,5,118.0
bangalore,Chikkagubbi,2200,4,4,1,3,145.0
bangalore,Bagalur Road,1350,3,2,12,2,78.0
bangalore,Jakkur,1650,3,3,10,4,138.0
bangalore,Amrutahalli,1400,3,2,5,9,115.0
bangalore,Judicial Layout,2400,4,4,2,15,260.0
bangalore,GKVK Layout,1800,3,3,3,12,195.0
bangalore,Allalasandra,1200,2,2,4,14,88.0
bangalore,Yelahanka New Town,1150,2,2,3,25,95.0
bangalore,Kogilu,1450,3,3,12,4,102.0
bangalore,Thirumenahalli,1300,3,2,8,3,84.0
bangalore,Agrahara,1250,2,2,6,2,72.0
bangalore,Hegde Nagar,1500,3,3,10,5,112.0
bangalore,Rachenahalli,1320,3,2,14,4,98.0
bangalore,Coffee Board Layout,1700,3,3,4,12,165.0
bangalore,Manayata Tech Park,1480,3,3,15,6,125.0
bangalore,Dasarahalli Main Road,1100,2,2,5,18,72.0
bangalore,Bhuvaneshwari Nagar,1200,2,2,3,12,85.0
bangalore,Hebbal Kempapura,1650,3,3,12,5,155.0
bangalore,Chola Nagar,1350,3,2,4,15,118.0
bangalore,Anand Nagar,1500,3,3,3,18,145.0
bangalore,Palace Guttahalli,1200,2,2,2,30,165.0
bangalore,Vyalikaval,1600,3,3,2,28,245.0
bangalore,Sheshadripuram,1400,2,2,3,25,210.0
bangalore,Kumara Park,2800,4,4,4,20,550.0
bangalore,Seshadripuram,1500,3,2,2,30,225.0
bangalore,Abbigere,1100,2,2,4,5,58.0
bangalore,Chikkabanavara,1200,3,2,3,8,62.0
bangalore,Heskth,1300,3,3,2,10,75.0
bangalore,Mallasandra,1050,2,2,5,6,54.0
bangalore,Soundarya Layout,1400,3,3,3,4,88.0
bangalore,Bagalakunte,950,2,1,2,15,42.0
bangalore,T Dasarahalli,1150,2,2,4,12,65.0
bangalore,Prashanth Nagar,1450,3,3,2,18,135.0
bangalore,Kamakshipalya,1100,2,1,3,20,78.0
bangalore,Kottigepalya,1000,2,2,2,14,68.0
bangalore,Sunkadakatte,1150,2,2,3,10,65.0
bangalore,Herohalli,1250,3,2,4,5,72.0
bangalore,Magadi Road,1400,3,3,10,12,115.0
bangalore,Gollarahatti,1100,2,2,2,4,52.0
bangalore,Jnana Bharathi,1600,3,3,3,15,145.0
bangalore,Kengeri,1200,2,2,4,8,68.0
bangalore,Kengeri Satellite Town,1150,2,2,3,12,74.0
bangalore,Mylasandra,1300,3,2,5,6,82.0
bangalore,Pattanagere,1250,2,2,10,4,78.0
bangalore,Rajarajeshwari Nagar,1550,3,3,6,7,125.0
bangalore,Ideal Homes Layout,2200,4,4,2,14,245.0
bangalore,BEML Layout,1800,3,3,4,10,185.0
bangalore,Remco Layout,1650,3,3,3,18,160.0
bangalore,Nayandahalli,1300,2,2,12,10,95.0
bangalore,Girinagar,1450,3,2,2,22,128.0
bangalore,Avalahalli,1200,2,2,4,15,75.0
bangalore,Muneshwara Block,1100,2,1,2,30,82.0
bangalore,Azad Nagar,1050,2,2,3,25,88.0
bangalore,Chamrajpet,1400,3,2,2,30,195.0
bangalore,Hanumantha Nagar,1350,3,2,2,28,168.0
bangalore,Srinivasa Nagar,1200,2,2,3,20,115.0
bangalore,Shanthi Nagar,2400,4,4,4,15,380.0
bangalore,Sampangi Rama Nagar,1800,3,3,3,25,260.0
bangalore,Sudhama Nagar,1300,2,2,5,28,145.0
bangalore,Kalasipalyam,900,2,1,3,30,85.0
bangalore,Chickpet,800,2,1,2,30,95.0
bangalore,Basavanagudi West,2100,3,3,2,30,340.0
bangalore,NR Colony,1600,3,3,2,25,210.0
bangalore,Thyagaraja Nagar,1400,2,2,3,28,175.0
bangalore,Vidyapeetha,1300,2,2,2,30,165.0
bangalore,Kathreguppe,1250,2,2,4,15,118.0
bangalore,Chennammana Kere,1450,3,2,2,22,145.0
bangalore,Hoskerehalli,1200,2,2,5,10,88.0
bangalore,Ittamadu,1150,2,2,4,12,82.0
bangalore,Dwaraka Nagar,1350,3,2,10,3,78.0
bangalore,Hosakerehalli,1400,3,3,12,5,98.0
bangalore,BSK 3rd Stage,1700,3,3,6,12,185.0
bangalore,BSK 2nd Stage,1900,3,3,2,25,280.0
bangalore,BSK 1st Stage,1500,3,2,3,30,195.0
bangalore,ISRO Layout,1650,3,3,4,18,155.0
bangalore,Yelachenahalli,1300,2,2,8,12,98.0
bangalore,Ilyas Nagar,1200,2,2,5,20,85.0
bangalore,Jaraganahalli,1100,2,1,4,15,72.0
bangalore,JP Nagar Phase 2,2200,4,4,3,20,310.0
bangalore,JP Nagar Phase 3,2000,3,3,4,22,285.0
bangalore,JP Nagar Phase 4,1800,3,3,5,18,255.0
bangalore,JP Nagar Phase 5,1600,3,2,6,15,210.0
bangalore,JP Nagar Phase 6,2400,4,4,2,12,350.0
bangalore,Sarakki,1400,2,2,4,25,145.0
bangalore,Puttenahalli,1350,3,2,12,8,115.0
bangalore,Chunchgatta,1200,2,2,5,10,75.0
bangalore,Kothnur Dinne,1450,3,3,4,7,95.0
bangalore,Venkatapura,1100,2,2,3,20,135.0
bangalore,Jakasandra,1500,3,2,2,25,245.0
bangalore,Koramangala 1st Block,2200,4,4,2,20,410.0
bangalore,Koramangala 3rd Block,3500,5,5,1,15,850.0
bangalore,Koramangala 4th Block,3000,4,4,3,10,650.0
bangalore,Koramangala 5th Block,2500,3,3,4,18,520.0
bangalore,Koramangala 6th Block,2100,3,3,3,22,440.0
bangalore,Koramangala 7th Block,1800,3,2,5,15,360.0
bangalore,Koramangala 8th Block,1600,2,2,4,12,295.0
bangalore,ST Bed,1900,3,3,2,20,385.0
bangalore,HSR Sector 1,1650,3,3,5,8,165.0
bangalore,HSR Sector 2,1800,3,3,4,6,185.0
bangalore,HSR Sector 3,1750,3,3,3,10,175.0
bangalore,HSR Sector 4,1550,3,2,4,12,145.0
bangalore,HSR Sector 5,1450,2,2,5,15,135.0
bangalore,HSR Sector 6,2100,4,4,2,7,245.0
bangalore,HSR Sector 7,2400,4,4,1,10,295.0
bangalore,Agara,1100,2,2,4,12,82.0
bangalore,Vibhutipura,1200,2,2,5,14,88.0
bangalore,Doddanakundi,1550,3,3,10,4,115.0
bangalore,Ferns City,3200,5,5,1,12,450.0
bangalore,Rainbow Drive,3500,5,5,0,8,480.0
bangalore,Sunny Brooks,3000,4,4,0,10,410.0
bangalore,Belatur,1250,2,2,12,2,68.5
bangalore,Soukya Road,2400,4,4,1,1,110.0
bangalore,Chikka Tirupathi,2200,4,4,0,2,85.0
bangalore,Malur Road,2100,3,3,0,3,75.0
bangalore,Sarjapur,1500,3,3,4,5,78.0
bangalore,Dommasandra,1350,3,2,3,6,65.0
bangalore,Mullur,1200,2,2,4,4,58.0
bangalore,Kodathi,1400,3,3,5,3,72.0
bangalore,Sulikunte,1300,3,2,6,2,62.0
bangalore,Chambenahalli,1450,3,3,8,2,74.0
bangalore,Yamare,1550,3,3,10,2,85.0
bangalore,Somapura,1250,2,2,5,4,68.0
bangalore,Thigalarapalya,1650,3,3,25,3,165.0
bangalore,Gubbalala,1400,3,2,12,5,105.0
bangalore,Turahalli,1300,3,2,10,4,92.0
bangalore,Vajarahalli,1500,3,3,14,3,118.0
bangalore,Thalaghattapura,1450,3,2,15,2,112.0
bangalore,Raghuvanahalli,1250,2,2,8,6,88.0
bangalore,Holiday Village,2800,4,4,1,5,225.0
bangalore,Gollahalli,1100,2,1,4,10,55.0
bangalore,Kaggalipura,2500,4,4,0,2,140.0
bangalore,Somanahalli,2200,3,3,0,4,95.0
bangalore,Harohalli,1800,3,3,0,10,65.0
bangalore,Kumbalgodu,1400,3,2,2,12,58.0
bangalore,Mysore Road,1200,2,2,10,15,75.0
bangalore,Bidadi,2600,4,4,0,5,115.0
bangalore,RV College,1300,3,2,4,20,85.0
bangalore,Muthurayara Nagar,1150,2,2,3,10,62.0
bangalore,Ullal,1250,2,2,4,8,72.0
bangalore,Muddinapalya,1050,2,1,2,12,54.0
bangalore,Visveshwarya Layout,2400,4,4,2,5,185.0
bangalore,Mallathahalli,1400,3,3,3,10,115.0
bangalore,Papareddypalya,1200,2,2,2,18,92.0
bangalore,Deepanjali Nagar,1100,2,2,3,25,88.0
bangalore,Hampi Nagar,1500,3,3,2,22,165.0
bangalore,Attiguppe,1400,3,2,2,20,155.0
bangalore,Hosahalli,1100,2,1,4,28,95.0
bangalore,RPC Layout,1700,3,3,3,15,195.0
bangalore,Binny Layout,1600,3,3,2,18,175.0
bangalore,Telecom Layout,1800,3,3,4,12,210.0
bangalore,Judicial Layout 2nd Phase,2400,4,4,3,8,285.0
bangalore,Kurubarahalli,1200,2,2,3,25,98.0
bangalore,Nandini Layout,1300,3,2,2,22,112.0
bangalore,Laggere,900,2,1,3,20,48.0
bangalore,Sriramapura,1100,2,2,2,30,125.0
bangalore,Gayatri Nagar,1400,3,2,2,25,185.0
bangalore,Subramanya Nagar,1500,3,3,3,20,210.0
bangalore,Nagapura,1350,3,2,4,22,165.0
bangalore,Milk Colony,1200,2,2,2,28,145.0
bangalore,Saraswathipura,1300,2,2,3,15,115.0
bangalore,Jayamahal,2800,4,4,2,25,550.0
bangalore,Nandidurga Road,2600,4,3,3,20,510.0
bangalore,Benson Town,2400,3,3,4,22,480.0
bangalore,Cleveland Town,2200,3,3,3,25,440.0
bangalore,Cox Town,1800,3,2,2,30,320.0
bangalore,Murphy Town,1100,2,1,2,30,125.0
bangalore,Jogupalya,1200,2,2,3,28,145.0
bangalore,Gautamapura,1050,2,2,2,30,115.0
bangalore,Kodihalli,1900,3,3,5,15,225.0
bangalore,Rustam Bagh,2400,4,4,2,20,380.0
bangalore,Challaghatta,1300,2,2,8,12,95.0
bangalore,Windtunnel Road,1700,3,3,4,10,185.0
bangalore,Kempapura,1500,3,3,12,8,135.0
bangalore,Lumbini Garden,1800,3,3,10,5,165.0
bangalore,Mariannapalya,1250,2,2,8,7,92.0
bangalore,Kanakasree Layout,2400,4,4,1,4,165.0
bangalore,Telecom Layout Jakkur,2200,4,4,2,6,155.0
bangalore,Sobha City,1850,3,3,20,5,195.0
bangalore,Bhartiya City,1400,3,2,25,2,125.0
bangalore,Hennur Main Road,1600,3,3,14,4,118.0
bangalore,Mantri Manyata,2100,4,4,15,8,225.0
bangalore,Hebbal Flyover,1500,3,2,18,5,145.0
bangalore,Nagavara,1200,2,2,10,12,85.0
bangalore,Veerannapalya,1100,2,1,8,15,68.0
bangalore,Shampura,1000,2,2,2,25,72.0
bangalore,Kaval Byrasandra,1300,3,2,3,22,105.0
bangalore,Kushal Nagar,1150,2,2,4,20,88.0
bangalore,Pillanna Garden,1250,3,2,2,28,115.0
bangalore,Sagayapura,1100,2,1,3,30,92.0
bangalore,Lingarajapuram,1400,3,3,2,25,135.0
bangalore,Kacharakanahalli,1500,3,3,3,20,155.0
bangalore,St Thomas Town,1800,3,3,2,30,210.0
bangalore,HBR Layout 1st Block,2400,4,4,2,15,285.0
bangalore,HBR Layout 5th Block,2100,4,3,3,12,245.0
bangalore,Hennur Cross,1350,3,2,12,6,108.0
bangalore,Geddalahalli,1450,3,3,5,10,118.0
bangalore,K Narayanapura,1200,2,2,8,4,82.0
bangalore,Kristal Campus,1400,3,2,4,12,94.0
bangalore,Green Glen Layout,1650,3,3,5,8,145.0
bangalore,Iblur,1800,3,3,15,5,195.0
bangalore,Chikkabellandur,1300,3,2,10,2,85.0
bangalore,Karmelaram,2200,4,4,1,3,155.0
bangalore,Doddakannelli Kaikondrahalli,1550,3,3,12,4,115.0
bangalore,Kodathi Gate,1450,3,2,8,2,88.0
bangalore,Sarjapur Attibele Road,1250,2,2,4,4,55.0
bangalore,Attibele,1100,2,1,3,5,42.0
bangalore,Bidaraguppe,1350,3,2,2,3,58.0
bangalore,Electronic City Phase 1,1400,3,3,15,4,88.0
bangalore,Electronic City Phase 2,1200,2,2,12,6,68.0
bangalore,Veerasandra,1150,2,2,10,5,62.0
bangalore,Konappana Agrahara,1300,3,2,8,10,78.0
bangalore,Huskur,1500,3,3,4,2,72.0
bangalore,Hebbagodi,1250,2,2,6,12,54.0
bangalore,Ananth Nagar,1100,2,2,5,8,48.0
bangalore,Kammasandra,1000,2,1,4,10,45.0
bangalore,Shikaripalya,1400,3,2,14,3,82.0
bangalore,Wipro Gate,1350,3,3,12,5,92.0
bangalore,Basapura,1250,2,2,10,6,74.0
bangalore,Rayasandra,1450,3,2,15,4,88.0
bangalore,Hosa Road,1550,3,3,18,3,105.0
bangalore,Choodasandra,1400,3,2,12,2,84.0
bangalore,Gattahalli,1300,3,2,10,2,72.0
bangalore,Nyanappahalli,1150,2,2,4,8,65.0
bangalore,Duo City,2400,4,4,1,5,185.0
bangalore,Classic Orchards,3500,5,5,1,10,580.0
bangalore,Kalena Agrahara,1600,3,3,8,6,135.0
bangalore,Tejaswini Nagar,1350,3,2,5,10,98.0
bangalore,Nobel Residency,1500,3,3,4,12,118.0
bangalore,Meenakshi Layout,1450,3,2,6,15,108.0
bangalore,Devarachikkanahalli,1200,2,2,5,14,82.0
bangalore,Kodichikkanahalli,1100,2,1,4,18,78.0
bangalore,Duo Enclave,2800,4,4,1,12,245.0
bangalore,Vijaya Bank Layout,1750,3,3,4,10,165.0
bangalore,Bilekahalli Gate,1400,3,2,8,12,112.0
bangalore,Ranka Colony,1550,3,3,10,15,138.0
bangalore,Lakkasandra,1300,2,2,3,25,155.0
bangalore,Audugodi,1200,2,2,4,28,145.0
bangalore,Koramangala 4-B Block,2400,4,4,2,20,520.0
bangalore,Koramangala Valley,2600,4,4,3,15,480.0
bangalore,National Games Village,1450,3,2,5,25,265.0
bangalore,Vivek Nagar,1100,2,1,2,30,115.0
bangalore,Austin Town,1250,2,2,3,28,145.0
bangalore,Vannarpet,1000,2,1,2,30,125.0
bangalore,Victoria Layout,2800,4,4,4,25,750.0
bangalore,Richmond Road,3000,4,4,8,20,980.0
bangalore,Lavelle Road Extension,3500,5,5,10,10,1500.0
bangalore,Vittal Mallya Road,4000,6,6,15,5,2800.0
bangalore,Kasturba Road,3200,4,4,12,12,1200.0
bangalore,Residency Road,2800,3,3,14,15,850.0
bangalore,MG Road Area,2500,3,2,18,20,780.0
bangalore,Brigade Road Area,2400,3,3,20,22,720.0
bangalore,Church Street Area,2200,3,2,15,25,650.0
bangalore,St Marks Road,2600,3,3,10,18,880.0
bangalore,Museum Road,2800,4,4,5,20,920.0
bangalore,Brunton Road,3500,5,5,3,12,1650.0
bangalore,Ali Asker Road,3200,4,4,2,25,1450.0
bangalore,Edward Road,2400,3,3,4,30,850.0
bangalore,Palace Road,3800,5,5,6,28,1250.0
bangalore,Millers Road,2600,4,4,3,22,650.0
bangalore,Crescent Road,2200,3,3,2,25,580.0
bangalore,Race Course Road,2800,4,4,5,18,750.0
bangalore,High Grounds,3500,5,5,4,20,1350.0
bangalore,Kumara Park East,3000,4,4,3,25,950.0
bangalore,Kumara Park West,2800,4,4,2,30,880.0
bangalore,Malleshwaram 18th Cross,2400,4,4,2,25,480.0
bangalore,Malleshwaram 15th Cross,2200,3,3,3,28,420.0
bangalore,Malleshwaram 11th Cross,2000,3,3,1,30,380.0
bangalore,Malleshwaram 7th Cross,1800,3,2,2,30,340.0
bangalore,Malleshwaram 3rd Cross,1600,2,2,4,30,295.0
bangalore,Subramanyanagar,1400,2,2,5,30,210.0
bangalore,Gayathrinagar,1200,2,2,3,30,185.0
bangalore,Ramachandrapura,1100,2,1,2,30,125.0
bangalore,Okalipuram,1000,2,2,2,30,115.0
bangalore,Cottonpet,900,2,1,3,30,85.0
bangalore,Akshaya Patra,1500,3,3,12,4,115.0
bangalore,Hegde Nagar Main Road,1650,3,3,15,5,138.0
bangalore,Mestripalya,1400,3,2,8,6,112.0
bangalore,Manyata Residency,2400,4,4,3,10,380.0
bangalore,Chokkanahalli,1250,2,2,12,3,78.5
bangalore,Thirumenahalli Gate,1450,3,3,14,2,94.0
bangalore,Agrahara Layout,1100,2,2,4,5,65.0
bangalore,Srinivasa Nagar Kogilu,1350,3,2,10,4,88.0
bangalore,Maruthi Nagar Yelahanka,1200,2,2,3,20,75.0
bangalore,Kendriya Vihar,1150,2,2,14,25,68.0
bangalore,Ramanashree California,3200,5,5,1,12,425.0
bangalore,Adityanagar,1400,3,2,12,5,92.0
bangalore,Vidyaranyapura Main Road,1500,3,3,4,15,135.0
bangalore,Thindlu,1250,2,2,3,18,88.0
bangalore,Narasipura,1100,2,1,2,20,62.0
bangalore,Kodigehalli,1400,3,2,5,14,105.0
bangalore,Devinagar,1300,2,2,4,12,98.0
bangalore,Lottegollahalli,1500,3,3,3,25,145.0
bangalore,RMV 2nd Stage,2800,4,4,2,15,580.0
bangalore,Bhoopasandra,1400,3,2,5,20,165.0
bangalore,Nagashetty Halli,1350,3,3,4,22,155.0
bangalore,Sanjaynagar,1800,3,3,3,12,210.0
bangalore,Radha Krishna Layout,1600,3,3,4,10,185.0
bangalore,Geddalahalli Sanjay Nagar,1700,3,3,2,15,195.0
bangalore,AECS Layout Sanjay Nagar,1550,3,2,3,18,175.0
bangalore,Ashwath Nagar,1900,3,3,2,20,245.0
bangalore,Kempapura Hebbal,1650,3,3,12,6,145.0
bangalore,Chiranjeevi Layout,1400,3,2,4,12,115.0
bangalore,Bhuvaneswari Nagar Hebbal,1300,2,2,5,10,98.0
bangalore,Hebbal Binny Mills,2400,4,4,15,5,350.0
bangalore,Godrej Woodsman Estate,1850,3,3,25,10,195.0
bangalore,Karuna Vishnu,1450,3,3,12,8,125.0
bangalore,Military Campus,1500,3,2,4,25,115.0
bangalore,Hebbal Valley,1700,3,3,10,12,155.0
bangalore,North Bangalore,1400,3,2,12,5,98.0
bangalore,Devanahalli Airport Road,2500,4,4,2,4,145.0
bangalore,IVC Road,3500,5,5,1,2,350.0
bangalore,Brigade Orchards,1650,3,3,10,3,115.0
bangalore,Salarpuria Sattva Park,1450,3,2,15,2,105.0
bangalore,Prestige Royale Gardens,1350,3,3,12,4,92.0
bangalore,Ozone Urbana,1250,2,2,14,3,78.0
bangalore,Hiranandani Devanahalli,1800,3,3,8,5,135.0
bangalore,Century Ethos,3200,4,4,25,1,580.0
bangalore,Embassy Boulevard,4000,6,6,2,2,1250.0
bangalore,Sobha Emerald,3500,5,5,1,10,450.0
bangalore,Yelahanka Satellite Town,1100,2,2,3,28,88.0
bangalore,Attur Layout,1200,2,2,4,15,75.0
bangalore,Escorts Layout,1450,3,3,2,12,115.0
bangalore,Chikkajala,2100,4,4,0,5,125.0
bangalore,Shettigere,1800,3,3,1,4,95.0
bangalore,Sadahalli,2400,4,4,0,6,155.0
bangalore,Navaratna Agrahara,1500,3,3,2,8,88.0
bangalore,Sunkadakatte Road,1100,2,1,2,10,48.0
bangalore,Kottige Palya,1200,3,2,3,12,65.0
bangalore,Andrahalli,1350,3,3,4,5,78.0
bangalore,Tippenahalli,1250,2,2,5,4,62.0
bangalore,Nagadevanahalli,1150,2,2,10,8,68.0
bangalore,Shirke Layout,1050,2,1,4,20,55.0
bangalore,Kengeri Hobli,1400,3,2,5,6,82.0
bangalore,Kommaghatta,1300,3,3,2,3,74.0
bangalore,Challaghatta Mysore Road,1250,2,2,8,10,78.0
bangalore,Kumbalgodu Industrial Area,2200,4,3,0,15,95.0
bangalore,Kambipura,1450,3,3,12,4,92.0
bangalore,Anjanapura,1350,3,2,2,10,78.0
bangalore,Anjanapura 80ft Road,1500,3,3,4,8,95.0
bangalore,Lal Bahadur Shastri Nagar,1200,2,2,3,12,75.0
bangalore,Hemmigepura,1400,3,2,4,5,88.0
bangalore,Kanakapura Road 4th Phase,1800,3,3,15,3,145.0
bangalore,Mantri Tranquil,1350,3,2,12,12,105.0
bangalore,Prestige Falcon City,1600,3,3,25,1,165.0
bangalore,Sobha Forest View,2100,4,4,18,5,225.0
bangalore,Brigade Omega,1450,3,2,10,6,118.0
bangalore,Godrej Eternity,1300,3,2,4,2,95.0
bangalore,Purva Highland,1550,3,3,20,8,112.0
bangalore,Holiday Village Road,2600,4,4,0,5,210.0
bangalore,Lingadheeranahalli,1400,3,3,14,4,105.0
bangalore,Thalaghattapura Metro,1250,2,2,12,2,88.0
