city,locality,area_sqft,bhk,bath,floor,age_years,price_lakhs
chandigarh,Mullanpur,1650,3,3,1,4,110.00
chandigarh,Eco City 1,1200,2,2,15,2,65.00
chandigarh,Manimajra,1400,3,3,3,12,130.00
chandigarh,Modern Housing Complex,1250,3,2,4,20,165.00
chandigarh,Zirakpur,1350,3,3,10,1,95.00
chandigarh,Zirakpur,1100,2,2,8,4,62.00
chandigarh,VIP Road,1150,2,2,5,6,55.00
chandigarh,Patiala Road,1300,3,3,7,3,72.00
chandigarh,Dera Bassi,1050,2,2,2,8,40.00
chandigarh,Ram Darbar Colony,800,2,1,1,30,22.00
chandigarh,Tribune Colony,950,2,2,2,15,68.00
chandigarh,Sector 35,1800,3,3,1,12,460.00
chandigarh,Sector 44,1000,3,2,0,25,165.00
chandigarh,New Chandigarh,700,2,2,2,1,69.00
chandigarh,Sector 11,2500,4,4,4,0,275.00
chandigarh,Sector 5,3500,5,5,1,20,3800.00
chandigarh,Sector 8,3200,4,4,2,12,2950.00
chandigarh,Sector 9,4000,6,6,1,25,5500.00
chandigarh,Sector 10,2800,4,4,1,30,2100.00
chandigarh,Sector 11,2200,3,3,2,28,1950.00
chandigarh,Sector 15,1150,3,2,3,25,115.00
chandigarh,Sector 16,1700,3,3,2,20,185.00
chandigarh,Sector 17,1500,3,3,1,25,225.00
chandigarh,Sector 19,1450,3,2,2,28,175.00
chandigarh,Sector 20,1300,2,2,4,30,155.00
chandigarh,Sector 21,2000,4,3,2,22,265.00
chandigarh,Sector 22,1000,2,1,5,30,95.00
chandigarh,Sector 27,1350,3,2,3,25,145.00
chandigarh,Sector 32,1250,2,2,4,30,125.00
chandigarh,Sector 33,2100,4,4,1,20,275.00
chandigarh,Sector 34,1150,2,2,6,30,110.00
chandigarh,Sector 35,1900,3,3,2,25,310.00
chandigarh,Sector 36,2000,4,4,1,22,420.00
chandigarh,Sector 37,1400,3,2,4,28,165.00
chandigarh,Sector 38,1350,3,2,3,25,145.00
chandigarh,Sector 40,1100,2,2,5,30,98.00
chandigarh,Sector 41,900,2,1,4,35,68.00
chandigarh,Sector 42,1550,3,3,2,22,185.00
chandigarh,Sector 43,1650,3,2,3,25,235.00
chandigarh,Sector 44,1450,3,3,1,28,155.00
chandigarh,Sector 45,1100,2,1,4,35,85.00
chandigarh,Sector 46,1200,2,2,5,30,105.00
chandigarh,Sector 47,1150,2,2,3,25,100.00
chandigarh,Sector 48,1180,2,2,2,12,175.00
chandigarh,Sector 49,1450,3,3,4,8,260.00
chandigarh,Sector 50,1120,2,2,5,10,185.00
chandigarh,Sector 51,1050,2,2,6,5,175.00
chandigarh,New Chandigarh,1330,2,2,5,2,110.00
chandigarh,New Chandigarh,1270,2,2,7,1,100.00
chandigarh,New Chandigarh,1260,2,2,4,1,100.00
chandigarh,Mullanpur,1550,3,2,8,3,105.00
chandigarh,Eco City 1,1150,2,2,10,4,62.00
chandigarh,Manimajra,1300,3,2,6,15,110.00
chandigarh,Modern Housing Complex,1200,3,3,2,22,155.00
chandigarh,Zirakpur,1400,3,2,12,2,88.00
chandigarh,Zirakpur,1050,2,2,15,5,58.00
chandigarh,VIP Road,1100,2,2,9,10,52.00
chandigarh,Patiala Road,1250,3,2,11,4,68.00
chandigarh,Dera Bassi,900,2,1,5,15,35.00
chandigarh,Ram Darbar Colony,750,2,1,2,40,18.00
chandigarh,Tribune Colony,900,2,1,3,20,62.00
chandigarh,Sector 35,1700,3,2,4,18,440.00
chandigarh,Sector 44,950,2,2,1,30,155.00
chandigarh,New Chandigarh,1140,2,2,10,0,60.00
chandigarh,Sector 11,2400,4,3,2,5,265.00
chandigarh,Sector 5,4000,5,6,1,25,5000.00
chandigarh,Sector 8,3000,4,4,1,20,2850.00
chandigarh,Sector 9,3700,5,5,1,15,3500.00
chandigarh,Sector 10,2700,4,4,2,35,1950.00
chandigarh,Sector 11,2100,3,3,1,30,1850.00
chandigarh,Sector 15,1100,3,2,2,40,110.00
chandigarh,Sector 16,1650,3,3,3,25,175.00
chandigarh,Sector 17,1450,3,2,4,30,210.00
chandigarh,Sector 19,1400,3,3,1,35,165.00
chandigarh,Sector 20,1250,2,2,2,40,135.00
chandigarh,Sector 21,1900,4,3,3,30,245.00
chandigarh,Sector 22,950,2,1,4,45,85.00
chandigarh,Sector 27,1300,3,2,2,30,135.00
chandigarh,Sector 32,1200,2,1,5,40,115.00
chandigarh,Sector 33,2000,4,4,2,25,265.00
chandigarh,Sector 34,1100,2,2,4,40,98.00
chandigarh,Sector 35,1850,3,3,3,30,295.00
chandigarh,Sector 36,1950,4,4,2,28,410.00
chandigarh,Sector 37,1350,3,2,5,35,155.00
chandigarh,Sector 38,1300,3,2,4,30,135.00
chandigarh,Sector 40,1050,2,2,3,40,88.00
chandigarh,Sector 41,850,2,1,2,45,58.00
chandigarh,Sector 42,1500,3,3,1,30,175.00
chandigarh,Sector 43,1600,3,2,2,35,225.00
chandigarh,Sector 44,1400,3,3,2,40,145.00
chandigarh,Sector 45,1050,2,1,3,45,75.00
chandigarh,Sector 46,1150,2,2,4,40,95.00
chandigarh,Sector 47,1100,2,2,2,35,88.00
chandigarh,Sector 48,1150,2,2,5,15,165.00
chandigarh,Sector 49,1400,3,3,3,12,245.00
chandigarh,Sector 50,1100,2,2,4,18,175.00
chandigarh,Sector 51,1000,2,2,5,10,165.00
chandigarh,New Chandigarh,1300,2,2,8,5,105.00
chandigarh,New Chandigarh,1250,2,2,10,4,95.00
chandigarh,New Chandigarh,1200,2,2,6,6,92.00
chandigarh,Mullanpur,1500,3,2,5,8,98.00
chandigarh,Eco City 1,1100,2,2,12,6,58.00
chandigarh,Manimajra,1250,3,2,4,20,105.00
chandigarh,Modern Housing Complex,1150,3,3,3,25,145.00
chandigarh,Zirakpur,1350,3,2,10,5,82.00
chandigarh,Zirakpur,1000,2,2,12,8,52.00
chandigarh,VIP Road,1050,2,2,7,12,48.00
chandigarh,Patiala Road,1200,3,2,9,6,62.00
chandigarh,Dera Bassi,850,2,1,4,20,32.00
chandigarh,Ram Darbar Colony,700,2,1,1,50,15.00
chandigarh,Tribune Colony,850,2,1,2,30,58.00
chandigarh,Sector 35,1650,3,2,3,25,420.00
chandigarh,Sector 44,900,2,2,2,40,145.00
chandigarh,New Chandigarh,1100,2,2,8,2,58.00
chandigarh,Sector 11,2300,4,3,1,10,255.00
chandigarh,Sector 5,4000,6,7,0,30,6500.00
chandigarh,Sector 8,2800,4,4,0,25,2650.00
chandigarh,Sector 9,3500,5,5,0,20,3200.00
chandigarh,Sector 10,2600,4,4,1,40,1850.00
chandigarh,Sector 11,2000,3,3,0,35,1750.00
chandigarh,Sector 15,1050,3,2,1,50,105.00
chandigarh,Sector 16,1600,3,3,2,35,165.00
chandigarh,Sector 17,1400,3,2,3,40,195.00
chandigarh,Sector 19,1350,3,3,0,45,155.00
chandigarh,Sector 20,1200,2,2,1,50,125.00
chandigarh,Sector 21,1800,4,3,2,40,225.00
chandigarh,Sector 22,900,2,1,3,55,75.00
chandigarh,Sector 27,1250,3,2,1,40,125.00
chandigarh,Sector 32,1150,2,1,4,50,105.00
chandigarh,Sector 33,1900,4,4,1,35,245.00
chandigarh,Sector 34,1050,2,2,3,50,88.00
chandigarh,Sector 35,1800,3,3,2,40,285.00
chandigarh,Sector 36,1900,4,4,1,38,395.00
chandigarh,Sector 37,1300,3,2,4,45,145.00
chandigarh,Sector 38,1250,3,2,3,40,125.00
chandigarh,Sector 40,1000,2,2,2,50,78.00
chandigarh,Sector 41,800,2,1,1,55,48.00
chandigarh,Sector 42,1450,3,3,0,40,165.00
chandigarh,Sector 43,1550,3,2,1,45,210.00
chandigarh,Sector 44,1350,3,3,1,50,135.00
chandigarh,Sector 45,1000,2,1,2,55,65.00
chandigarh,Sector 46,1100,2,2,3,50,85.00
chandigarh,Sector 47,1050,2,2,1,45,78.00
chandigarh,Sector 48,1100,2,2,4,25,155.00
chandigarh,Sector 49,1350,3,3,2,20,225.00
chandigarh,Sector 50,1050,2,2,3,28,165.00
chandigarh,Sector 51,950,2,2,4,20,155.00
chandigarh,New Chandigarh,1250,2,2,6,12,95.00
chandigarh,New Chandigarh,1200,2,2,8,10,88.00
chandigarh,New Chandigarh,1150,2,2,4,15,82.00
chandigarh,Mullanpur,1450,3,2,3,20,88.00
chandigarh,Eco City 1,1050,2,2,10,12,52.00
chandigarh,Manimajra,1200,3,2,2,30,95.00
chandigarh,Modern Housing Complex,1100,3,3,1,35,135.00
chandigarh,Zirakpur,1300,3,2,8,15,75.00
chandigarh,Zirakpur,950,2,2,10,20,48.00
chandigarh,VIP Road,1000,2,2,5,22,45.00
chandigarh,Patiala Road,1150,3,2,7,15,58.00
chandigarh,Dera Bassi,800,2,1,3,30,28.00
chandigarh,Ram Darbar Colony,650,2,1,0,60,12.00
chandigarh,Tribune Colony,800,2,1,1,40,52.00
chandigarh,Sector 35,1600,3,2,2,35,395.00
chandigarh,Sector 44,850,2,2,1,50,135.00
chandigarh,New Chandigarh,1050,2,2,6,10,52.00
chandigarh,Sector 11,2200,4,3,0,15,245.00
chandigarh,Sector 5,4000,7,8,0,30,8500.00
chandigarh,Sector 8,2800,4,4,0,25,2450.00
chandigarh,Sector 9,3500,5,5,0,20,2950.00
chandigarh,Sector 10,2600,4,4,1,40,1650.00
chandigarh,Sector 11,2000,3,3,0,35,1550.00
chandigarh,Sector 15,1000,3,2,1,50,95.00
chandigarh,Sector 16,1550,3,3,2,35,155.00
chandigarh,Sector 17,1350,3,2,3,40,185.00
chandigarh,Sector 19,1300,3,3,0,45,145.00
chandigarh,Sector 20,1150,2,2,1,50,115.00
chandigarh,Sector 21,1750,4,3,2,40,215.00
chandigarh,Sector 22,850,2,1,3,55,65.00
chandigarh,Sector 27,1200,3,2,1,40,115.00
chandigarh,Sector 32,1100,2,1,4,50,95.00
chandigarh,Sector 33,1850,4,4,1,35,225.00
chandigarh,Sector 34,1000,2,2,3,50,78.00
chandigarh,Sector 35,1750,3,3,2,40,265.00
chandigarh,Sector 36,1850,4,4,1,38,375.00
chandigarh,Sector 37,1250,3,2,4,45,135.00
chandigarh,Sector 38,1200,3,2,3,40,115.00
chandigarh,Sector 40,950,2,2,2,50,68.00
chandigarh,Sector 41,750,2,1,1,55,38.00
chandigarh,Sector 42,1400,3,3,0,40,155.00
chandigarh,Sector 43,1500,3,2,1,45,195.00
chandigarh,Sector 44,1300,3,3,1,50,125.00
chandigarh,Sector 45,950,2,1,2,55,55.00
chandigarh,Sector 46,1050,2,2,3,50,75.00
chandigarh,Sector 47,1000,2,2,1,45,68.00
chandigarh,Sector 48,1050,2,2,4,25,145.00
chandigarh,Sector 49,1300,3,3,2,20,215.00
chandigarh,Sector 50,1000,2,2,3,28,155.00
chandigarh,Sector 51,900,2,2,4,20,145.00
chandigarh,New Chandigarh,1200,2,2,6,12,88.00
chandigarh,New Chandigarh,1150,2,2,8,10,82.00
chandigarh,New Chandigarh,1100,2,2,4,15,75.00
chandigarh,Mullanpur,1400,3,2,3,20,82.00
chandigarh,Eco City 1,1000,2,2,10,12,48.00
chandigarh,Manimajra,1150,3,2,2,30,88.00
chandigarh,Modern Housing Complex,1050,3,3,1,35,125.00
chandigarh,Zirakpur,1250,3,2,8,15,68.00
chandigarh,Zirakpur,900,2,2,10,20,42.00
chandigarh,VIP Road,950,2,2,5,22,39.00
chandigarh,Patiala Road,1100,3,2,7,15,52.00
chandigarh,Dera Bassi,750,2,1,3,30,25.00
chandigarh,Ram Darbar Colony,600,2,1,0,60,10.00
chandigarh,Tribune Colony,750,2,1,1,40,48.00
chandigarh,Sector 35,1550,3,2,2,35,375.00
chandigarh,Sector 44,800,2,2,1,50,125.00
chandigarh,New Chandigarh,1000,2,2,6,10,48.00
chandigarh,Sector 11,2100,4,3,0,15,225.00
chandigarh,Sector 5,4000,7,8,0,30,7800.00
chandigarh,Sector 8,2800,4,4,0,25,2350.00
chandigarh,Sector 9,3500,5,5,0,20,2850.00
chandigarh,Sector 10,2600,4,4,1,40,1550.00
chandigarh,Sector 11,2000,3,3,0,35,1450.00
chandigarh,Sector 15,950,3,2,1,50,88.00
chandigarh,Sector 16,1500,3,3,2,35,145.00
chandigarh,Sector 17,1300,3,2,3,40,175.00
chandigarh,Sector 19,1250,3,3,0,45,135.00
chandigarh,Sector 20,1100,2,2,1,50,105.00
chandigarh,Sector 21,1700,4,3,2,40,205.00
chandigarh,Sector 22,800,2,1,3,55,58.00
chandigarh,Sector 27,1150,3,2,1,40,105.00
chandigarh,Sector 32,1050,2,1,4,50,88.00
chandigarh,Sector 33,1800,4,4,1,35,215.00
chandigarh,Sector 34,950,2,2,3,50,68.00
chandigarh,Sector 35,1700,3,3,2,40,255.00
chandigarh,Sector 36,1800,4,4,1,38,365.00
chandigarh,Sector 37,1200,3,2,4,45,125.00
chandigarh,Sector 38,1150,3,2,3,40,105.00
chandigarh,Sector 40,900,2,2,2,50,58.00
chandigarh,Sector 41,700,2,1,1,55,28.00
chandigarh,Sector 42,1350,3,3,0,40,145.00
chandigarh,Sector 43,1450,3,2,1,45,185.00
chandigarh,Sector 44,1250,3,3,1,50,115.00
chandigarh,Sector 45,900,2,1,2,55,45.00
chandigarh,Sector 46,1000,2,2,3,50,65.00
chandigarh,Sector 47,950,2,2,1,45,58.00
chandigarh,Sector 48,1000,2,2,4,25,135.00
chandigarh,Sector 49,1250,3,3,2,20,205.00
chandigarh,Sector 50,950,2,2,3,28,145.00
chandigarh,Sector 51,850,2,2,4,20,135.00
chandigarh,New Chandigarh,1150,2,2,6,12,82.00
chandigarh,New Chandigarh,1100,2,2,8,10,75.00
chandigarh,New Chandigarh,1050,2,2,4,15,68.00
chandigarh,Mullanpur,1350,3,2,3,20,75.00
chandigarh,Eco City 1,950,2,2,10,12,42.00
chandigarh,Manimajra,1100,3,2,2,30,82.00
chandigarh,Modern Housing Complex,1000,3,3,1,35,115.00
chandigarh,Zirakpur,1200,3,2,8,15,62.00
chandigarh,Zirakpur,850,2,2,10,20,38.00
chandigarh,VIP Road,900,2,2,5,22,35.00
chandigarh,Patiala Road,1050,3,2,7,15,48.00
chandigarh,Dera Bassi,700,2,1,3,30,22.00
chandigarh,Ram Darbar Colony,550,2,1,0,60,8.00
chandigarh,Tribune Colony,700,2,1,1,40,42.00
chandigarh,Sector 35,1500,3,2,2,35,365.00
chandigarh,Sector 44,750,2,2,1,50,115.00
chandigarh,New Chandigarh,950,2,2,6,10,42.00
chandigarh,Sector 11,2000,4,3,0,15,215.00
chandigarh,Sector 5,4000,7,8,0,30,7200.00
chandigarh,Sector 8,2800,4,4,0,25,2250.00
chandigarh,Sector 9,3500,5,5,0,20,2750.00
chandigarh,Sector 10,2600,4,4,1,40,1450.00
chandigarh,Sector 11,2000,3,3,0,35,1350.00
chandigarh,Sector 15,900,3,2,1,50,82.00
chandigarh,Sector 16,1450,3,3,2,35,135.00
chandigarh,Sector 17,1300,3,2,3,40,165.00
chandigarh,Sector 19,1200,3,3,0,45,125.00
chandigarh,Sector 20,1050,2,2,1,50,95.00
chandigarh,Sector 21,1650,4,3,2,40,195.00
chandigarh,Sector 22,750,2,1,3,55,52.00
chandigarh,Sector 27,1100,3,2,1,40,95.00
chandigarh,Sector 32,1000,2,1,4,50,82.00
chandigarh,Sector 33,1750,4,4,1,35,205.00
chandigarh,Sector 34,900,2,2,3,50,62.00
chandigarh,Sector 35,1650,3,3,2,40,245.00
chandigarh,Sector 36,1750,4,4,1,38,355.00
chandigarh,Sector 37,1150,3,2,4,45,115.00
chandigarh,Sector 38,1100,3,2,3,40,95.00
chandigarh,Sector 40,850,2,2,2,50,52.00
chandigarh,Sector 41,650,2,1,1,55,22.00
chandigarh,Sector 42,1300,3,3,0,40,135.00
chandigarh,Sector 43,1400,3,2,1,45,175.00
chandigarh,Sector 44,1200,3,3,1,50,105.00
chandigarh,Sector 45,850,2,1,2,55,38.00
chandigarh,Sector 46,950,2,2,3,50,58.00
chandigarh,Sector 47,900,2,2,1,45,52.00
chandigarh,Sector 48,950,2,2,4,25,125.00
chandigarh,Sector 49,1200,3,3,2,20,195.00
chandigarh,Sector 50,900,2,2,3,28,135.00
chandigarh,Sector 51,800,2,2,4,20,125.00
chandigarh,New Chandigarh,1100,2,2,6,12,75.00
chandigarh,New Chandigarh,1050,2,2,8,10,68.00
chandigarh,New Chandigarh,1000,2,2,4,15,62.00
chandigarh,Mullanpur,1300,3,2,3,20,68.00
chandigarh,Eco City 1,900,2,2,10,12,38.00
chandigarh,Manimajra,1050,3,2,2,30,75.00
chandigarh,Modern Housing Complex,950,3,3,1,35,105.00
chandigarh,Zirakpur,1150,3,2,8,15,55.00
chandigarh,Zirakpur,800,2,2,10,20,32.00
chandigarh,VIP Road,850,2,2,5,22,32.00
chandigarh,Patiala Road,1000,3,2,7,15,42.00
chandigarh,Dera Bassi,650,2,1,3,30,18.00
chandigarh,Ram Darbar Colony,500,2,1,0,60,5.00
chandigarh,Tribune Colony,650,2,1,1,40,35.00
chandigarh,Sector 35,1450,3,2,2,35,355.00
chandigarh,Sector 44,700,2,2,1,50,105.00
chandigarh,New Chandigarh,900,2,2,6,10,38.00
chandigarh,Sector 11,1900,4,3,0,15,205.00
chandigarh,Sector 5,4000,7,8,0,30,6800.00
chandigarh,Sector 8,2800,4,4,0,25,2150.00
chandigarh,Sector 9,3500,5,5,0,20,2650.00
chandigarh,Sector 10,2600,4,4,1,40,1350.00
chandigarh,Sector 11,2000,3,3,0,35,1250.00
chandigarh,Sector 15,850,3,2,1,50,75.00
chandigarh,Sector 16,1400,3,3,2,35,125.00
chandigarh,Sector 17,1300,3,2,3,40,165.00
chandigarh,Sector 19,1150,3,3,0,45,115.00
chandigarh,Sector 20,1000,2,2,1,50,85.00
chandigarh,Sector 21,1600,4,3,2,40,185.00
chandigarh,Sector 22,700,2,1,3,55,45.00
chandigarh,Sector 27,1050,3,2,1,40,85.00
chandigarh,Sector 32,950,2,1,4,50,75.00
chandigarh,Sector 33,1700,4,4,1,35,195.00
chandigarh,Sector 34,850,2,2,3,50,55.00
chandigarh,Sector 35,1600,3,3,2,40,235.00
chandigarh,Sector 36,1700,4,4,1,38,345.00
chandigarh,Sector 37,1100,3,2,4,45,105.00
chandigarh,Sector 38,1050,3,2,3,40,85.00
chandigarh,Sector 40,800,2,2,2,50,45.00
chandigarh,Sector 41,600,2,1,1,55,15.00
chandigarh,Sector 42,1250,3,3,0,40,125.00
chandigarh,Sector 43,1350,3,2,1,45,165.00
chandigarh,Sector 44,1150,3,3,1,50,95.00
chandigarh,Sector 45,800,2,1,2,55,28.00
chandigarh,Sector 46,900,2,2,3,50,48.00
chandigarh,Sector 47,850,2,2,1,45,42.00
chandigarh,Sector 48,900,2,2,4,25,115.00
chandigarh,Sector 49,1150,3,3,2,20,185.00
chandigarh,Sector 50,850,2,2,3,28,125.00
chandigarh,Sector 51,750,2,2,4,20,115.00
chandigarh,New Chandigarh,1050,2,2,6,12,68.00
chandigarh,New Chandigarh,1000,2,2,8,10,62.00
chandigarh,New Chandigarh,950,2,2,4,15,55.00
chandigarh,Mullanpur,1250,3,2,3,20,62.00
chandigarh,Eco City 1,850,2,2,10,12,32.00
chandigarh,Manimajra,1000,3,2,2,30,65.00
chandigarh,Modern Housing Complex,900,3,3,1,35,95.00
chandigarh,Zirakpur,1100,3,2,8,15,48.00
chandigarh,Zirakpur,750,2,2,10,20,25.00
chandigarh,VIP Road,800,2,2,5,22,25.00
chandigarh,Patiala Road,950,3,2,7,15,35.00
chandigarh,Dera Bassi,600,2,1,3,30,12.00
chandigarh,Ram Darbar Colony,450,2,1,0,60,3.00
chandigarh,Tribune Colony,600,2,1,1,40,28.00
chandigarh,Sector 35,1400,3,2,2,35,345.00
chandigarh,Sector 44,650,2,2,1,50,95.00
chandigarh,New Chandigarh,850,2,2,6,10,32.00
chandigarh,Sector 11,1800,4,3,0,15,195.00
chandigarh,Sector 5,4000,7,8,0,30,6500.00
chandigarh,Sector 8,2800,4,4,0,25,2100.00
chandigarh,Sector 9,3500,5,5,0,20,2600.00
chandigarh,Sector 10,2600,4,4,1,40,1300.00
chandigarh,Sector 11,2000,3,3,0,35,1200.00
chandigarh,Sector 15,800,3,2,1,50,68.00
chandigarh,Sector 16,1350,3,3,2,35,115.00
chandigarh,Sector 17,1300,3,2,3,40,165.00
chandigarh,Sector 19,1100,3,3,0,45,105.00
chandigarh,Sector 20,950,2,2,1,50,75.00
chandigarh,Sector 21,1550,4,3,2,40,175.00
chandigarh,Sector 22,650,2,1,3,55,38.00
chandigarh,Sector 27,1000,3,2,1,40,75.00
chandigarh,Sector 32,900,2,1,4,50,68.00
chandigarh,Sector 33,1650,4,4,1,35,185.00
chandigarh,Sector 34,800,2,2,3,50,48.00
chandigarh,Sector 35,1550,3,3,2,40,225.00
chandigarh,Sector 36,1650,4,4,1,38,335.00
chandigarh,Sector 37,1050,3,2,4,45,95.00
chandigarh,Sector 38,1000,3,2,3,40,75.00
chandigarh,Sector 40,750,2,2,2,50,38.00
chandigarh,Sector 41,550,2,1,1,55,8.00
chandigarh,Sector 42,1200,3,3,0,40,115.00
chandigarh,Sector 43,1300,3,2,1,45,155.00
chandigarh,Sector 44,1100,3,3,1,50,85.00
chandigarh,Sector 45,750,2,1,2,55,22.00
chandigarh,Sector 46,850,2,2,3,50,38.00
chandigarh,Sector 47,800,2,2,1,45,32.00
chandigarh,Sector 48,850,2,2,4,25,105.00
chandigarh,Sector 49,1100,3,3,2,20,175.00
chandigarh,Sector 50,800,2,2,3,28,115.00
chandigarh,Sector 51,700,2,2,4,20,105.00
chandigarh,New Chandigarh,1000,2,2,6,12,62.00
chandigarh,New Chandigarh,950,2,2,8,10,55.00
chandigarh,New Chandigarh,900,2,2,4,15,48.00
chandigarh,Mullanpur,1200,3,2,3,20,55.00
chandigarh,Eco City 1,800,2,2,10,12,25.00
chandigarh,Manimajra,950,3,2,2,30,58.00
chandigarh,Modern Housing Complex,850,3,3,1,35,85.00
chandigarh,Zirakpur,1050,3,2,8,15,39.00
chandigarh,Zirakpur,700,2,2,10,20,22.00
chandigarh,VIP Road,750,2,2,5,22,25.00
chandigarh,Patiala Road,900,3,2,7,15,32.00
chandigarh,Dera Bassi,550,2,1,3,30,8.00
chandigarh,Ram Darbar Colony,400,2,1,0,60,2.00
chandigarh,Tribune Colony,600,2,1,1,40,22.00
chandigarh,Sector 35,1350,3,2,2,35,335.00
chandigarh,Sector 44,600,2,2,1,50,85.00
chandigarh,New Chandigarh,800,2,2,6,10,25.00
